457.865,0.961
458.8013322,0.961
459.73766439999997,0.961
460.6739966,0.961
461.6103288,0.961
462.546661,0.961
463.4829934,0.961
464.41932579999997,0.962
465.3556582,0.962
466.29199059999996,0.962
467.228323,0.962
468.16465519999997,0.962
469.1009874,0.962
470.0373196,0.962
470.9736518,0.962
471.909984,0.963
472.84631640000003,0.963
473.7826488,0.963
474.71898120000003,0.963
475.6553136,0.963
476.591646,0.963
477.5279782,0.962
478.4643104,0.962
479.4006426,0.962
480.3369748,0.962
481.273307,0.962
482.2096394,0.962
483.1459718,0.962
484.0823042,0.962
485.0186366,0.962
485.954969,0.961
486.8913012,0.961
487.8276334,0.961
488.7639656,0.961
489.70029780000004,0.962
490.63663,0.962
491.5729624,0.962
492.5092948,0.962
493.4456272,0.962
494.3819596,0.961
495.318292,0.961
496.25462419999997,0.961
497.1909564,0.962
498.1272886,0.962
499.0636208,0.962
499.999953,0.962
500.93628540000003,0.962
501.8726178,0.961
502.8089502,0.961
503.7452826,0.961
504.681615,0.959
505.6179472,0.959
506.5542794,0.959
507.4906116,0.959
508.4269438,0.959
509.363276,0.959
510.2996084,0.959
511.2359408,0.959
512.1722732,0.958
513.1086056,0.958
514.044938,0.958
514.9812702,0.958
515.9176024,0.956
516.8539346,0.956
517.7902667999999,0.956
518.726599,0.956
519.6629313999999,0.956
520.5992638,0.956
521.5355962,0.956
522.4719286000001,0.958
523.408261,0.958
524.3445932000001,0.958
525.2809254,0.958
526.2172576,0.958
527.1535898,0.956
528.089922,0.956
529.0262544,0.956
529.9625867999999,0.956
530.8989192,0.956
531.8352516,0.956
532.771584,0.956
533.7079162,0.956
534.6442484,0.956
535.5805806,0.956
536.5169128,0.955
537.453245,0.955
538.3895774,0.955
539.3259098,0.955
540.2622422000001,0.955
541.1985746,0.955
542.134907,0.956
543.0712392,0.956
544.0075714,0.955
544.9439036,0.955
545.8802357999999,0.955
546.816568,0.955
547.7529002,0.955
548.6892324,0.956
549.6255646,0.956
550.5618968,0.956
551.498229,0.958
552.4345614,0.956
553.3708938,0.956
554.3072262000001,0.959
555.2435586,0.959
556.179891,0.959
557.1162232,0.959
558.0525554,0.961
558.9888876,0.961
559.9252197999999,0.961
560.861552,0.961
561.7978843999999,0.961
562.7342168,0.962
563.6705492,0.962
564.6068816000001,0.962
565.543214,0.963
566.4795462000001,0.965
567.4158784,0.965
568.3522106,0.965
569.2885428,0.965
570.224875,0.965
571.1612074,0.965
572.0975397999999,0.966
573.0338722,0.966
573.9702046,0.966
574.906537,0.966
575.8428692,0.966
576.7792014,0.966
577.7155336,0.968
578.6518658,0.968
579.588198,0.966
580.5245304,0.968
581.4608628,0.969
582.3971952,0.969
583.3335276,0.972
584.26986,0.972
585.2061922,0.974
586.1425244,0.974
587.0788566,0.971
588.0151887999999,0.971
588.951521,0.971
589.8878533999999,0.971
590.8241858,0.971
591.7605182,0.971
592.6968506000001,0.972
593.633183,0.972
594.5695152000001,0.974
595.5058474,0.974
596.4421796,0.974
597.3785118,0.974
598.314844,0.974
599.2511764,0.974
600.1875087999999,0.975
601.1238412,0.975
602.0601736,0.976
602.996506,0.978
603.9328382,0.976
604.8691704,0.976
605.8055026,0.976
606.7418348,0.976
607.678167,0.976
608.6144994,0.976
609.5508318,0.976
610.4871642,0.976
611.4234966,0.976
612.359829,0.978
613.2961612,0.978
614.2324934,0.978
615.1688256,0.978
616.1051577999999,0.978
617.04149,0.978
617.9778223999999,0.978
618.9141548,0.978
619.8504872,0.978
620.7868196000001,0.978
621.723152,0.979
622.6594842000001,0.981
623.5958164,0.981
624.5321486,0.981
625.4684808,0.981
626.404813,0.981
627.3411452,0.981
628.2774774,0.982
629.2138096,0.982
630.1501417999999,0.984
631.086474,0.984
632.0228063999999,0.984
632.9591388,0.984
633.8954712,0.982
634.8318036000001,0.982
635.768136,0.982
636.7044682000001,0.982
637.6408004,0.982
638.5771326,0.984
639.5134648,0.984
640.449797,0.984
641.3861294,0.985
642.3224617999999,0.985
643.2587942,0.984
644.1951266,0.984
645.131459,0.984
646.0677912,0.982
647.0041234,0.982
647.9404556,0.981
648.8767878,0.981
649.81312,0.981
650.7494524,0.981
651.6857848,0.982
652.6221172,0.984
653.5584496,0.984
654.494782,0.984
655.4311142,0.984
656.3674464,0.982
657.3037786,0.982
658.2401107999999,0.982
659.176443,0.984
660.1127753999999,0.985
661.0491078,0.985
661.9854402,0.987
662.9217726,0.987
663.858105,0.985
664.7944372000001,0.985
665.7307694,0.984
666.6671016,0.979
667.6034338,0.975
668.539766,0.972
669.4760984,0.972
670.4124307999999,0.975
671.3487632,0.976
672.2850956,0.985
673.221428,0.987
674.1577602,0.987
675.0940924,0.987
676.0304246,0.987
676.9667568,0.985
677.903089,0.985
678.8394214,0.985
679.7757538,0.985
680.7120862,0.985
681.6484186,0.985
682.584751,0.984
683.5210832,0.985
684.4574154,0.985
685.3937476,0.987
686.3300797999999,0.987
687.266412,0.987
688.2027443999999,0.987
689.1390768,0.987
690.0754092,0.987
691.0117416,0.987
691.948074,0.987
692.8844062000001,0.987
693.8207384,0.987
694.7570706,0.987
695.6934028,0.987
696.629735,0.988
697.5660674,0.988
698.5023998,0.989
699.4387322,0.989
700.3750646000001,0.992
701.311397,0.994
702.2477292000001,0.994
703.1840614,0.992
704.1203936,0.992
705.0567258,0.992
705.993058,0.992
706.9293904,0.992
707.8657228,0.994
708.8020552,0.994
709.7383876,0.995
710.67472,0.995
711.6110522,0.997
712.5473844,0.997
713.4837166,0.997
714.4200488,0.997
715.356381,0.997
716.2927132000001,0.997
717.2290454,0.995
718.1653776,0.995
719.1017098,0.997
720.038042,0.997
720.9743744,0.997
721.9107068,0.997
722.8470392,0.997
723.7833716,0.997
724.719704,0.997
725.6560362,0.997
726.5923684,0.997
727.5287006,0.998
728.4650328,0.998
729.401365,0.998
730.3376974,0.998
731.2740298,0.998
732.2103622000001,0.998
733.1466946,0.998
734.083027,0.997
735.0193592,0.997
735.9556914,0.997
736.8920236,0.995
737.8283557999999,0.995
738.764688,0.995
739.7010204,0.995
740.6373528,0.995
741.5736852,0.995
742.5100176000001,0.997
743.44635,0.997
744.3826822000001,0.997
745.3190144,0.995
746.2553466,0.995
747.1916788,0.995
748.128011,0.995
749.0643434,0.997
750.0006758,0.997
750.9370082,0.997
751.8733406,0.997
752.809673,0.997
753.7460052,0.997
754.6823374,0.997
755.6186696,0.997
756.5550018,0.997
757.491334,0.997
758.4276664,0.997
759.3639988,0.997
760.3003312000001,0.997
761.2366636,0.997
762.172996,0.995
763.1093282,0.995
764.0456604,0.997
764.9819926,0.997
765.9183247999999,0.997
766.854657,0.997
767.7909894,0.997
768.7273218,0.997
769.6636542,0.997
770.5999866000001,0.997
771.536319,0.997
772.4726512000001,0.997
773.4089834,0.998
774.3453156,0.997
775.2816478,0.997
776.21798,0.997
777.1543124,0.997
778.0906448,0.995
779.0269772,0.995
779.9633096,0.995
780.899642,0.995
781.8359742,0.995
782.7723064,0.997
783.7086386,0.997
784.6449708,0.997
785.581303,0.997
786.5176354,0.997
787.4539678,0.997
788.3903002000001,0.995
789.3266326,0.995
790.262965,0.995
791.1992972,0.997
792.1356294,0.997
793.0719616,0.997
794.0082937999999,0.997
794.944626,0.995
795.8809582,0.995
796.8172904,0.995
797.7536226,0.995
798.6899548,0.995
799.626287,0.994
800.5626194,0.994
801.4989518,0.994
802.4352842000001,0.994
803.3716166,0.992
804.307949,0.992
805.2442812,0.992
806.1806134,0.992
